Frequency_THz,VDOS_0.25Kps,VDOS_0.5Kps,VDOS_1.0Kps,VDOS_2.0Kps,VDOS_5.0Kps
3.2583708145927037,0.18536635667921705,0.5157659447728896,0.3760126293405157,0.2986136704380866,0.38414796856926997
3.278360819590205,0.21497384115984827,0.483200535686549,0.4071182768367316,0.27469594749284787,0.33784889221668774
3.2983508245877062,0.23960354210133894,0.43529024996139015,0.4187568460046873,0.2338297415067383,0.28425555846885414
3.3183408295852077,0.26608934675104345,0.3771098193344828,0.41105187470842547,0.18201206315652207,0.2329471347906608
3.3383308345827087,0.30055094010031624,0.3149938465236938,0.38634588134434666,0.1316028516260624,0.1946006552399974
3.35832083958021,0.3419793928522143,0.25575159900295147,0.3489547575870349,0.10740078816041675,0.1800223885656509
3.3783108445777112,0.38249177954601266,0.20562326052024787,0.3049611968115761,0.1274353028018116,0.19547364301245845
3.3983008495752127,0.4121803356489792,0.16865308458587636,0.2620966509449288,0.1670186283492447,0.2384994091275515
3.4182908545727138,0.42350287192945957,0.1446646075329063,0.22927659219112673,0.2007894058554151,0.302240457243033
3.4382808595702152,0.4137716139711811,0.12907213667514658,0.21414565101347105,0.21717147471450512,0.3794121592260877
3.4582708645677163,0.38627632851002075,0.11616840414905547,0.21803253487954508,0.21141387283323654,0.4622722590340405
3.4782608695652177,0.35032568222358934,0.10261403783617248,0.23438290291749544,0.18345232173027798,0.5426192130542957
3.4982508745627188,0.31933883394162754,0.08817224327320572,0.2539600049569743,0.13891028399344993,0.6127603346636736
